CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.80%               24.12MiB / 975.7MiB   2.47%               47.2kB / 33.7kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.61%               28.13MiB / 975.7MiB   2.88%               823kB / 522kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.74%               53.2MiB / 975.7MiB    5.45%               5.45MB / 1.38MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.12%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.05MiB / 975.7MiB   4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.75%               24.12MiB / 975.7MiB   2.47%               48.3kB / 34.3kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.25%               28.13MiB / 975.7MiB   2.88%               826kB / 524kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.64%               53.2MiB / 975.7MiB    5.45%               5.46MB / 1.38MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.03%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.06%               47.05MiB / 975.7MiB   4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.97%               24.12MiB / 975.7MiB   2.47%               50kB / 35.2kB       8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.75%               28.13MiB / 975.7MiB   2.88%               829kB / 527kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          3.05%               53.2MiB / 975.7MiB    5.45%               5.48MB / 1.38MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.06%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.05MiB / 975.7MiB   4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.65%               24.12MiB / 975.7MiB   2.47%               50.9kB / 35.7kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.62%               28.13MiB / 975.7MiB   2.88%               832kB / 529kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.77%               53.2MiB / 975.7MiB    5.45%               5.5MB / 1.38MB      73.1MB / 0B         0
924ce121d5f6        master_1_1          1.05%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.67%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
